281,41
86,37
115,33
-8,70
114,26
276,22
187,18
243,14
61,11
-60,93
218,03
389,99
182,96
-61,08
1,88
17,84
198,81
108,77
-72,27
259,69
-95,34
-249,38
182,58
-87,46
97,51
151,47
11,43
91,39
-105,64
167,32
29,28
7,24
134,21
-83,83
57,13
249,09
347,06
103,02
-133,02
-116,06
248,91
446,87
141,83
51,79
261,76
255,72
-16,32
-3,36
148,61
356,57
266,53
39,49
71,46
69,42
96,38
239,34
405,31
186,27
-90,77
10,19
365,16
256,12
-24,92
40,04
-141,99
95,97
304,93
197,89
-17,14
-255,18
147,78
173,74
89,71
193,67
225,63
241,59
168,56
268,52
-24,52
115,44
305,41
-5,63
241,33
369,29
192,26
97,22
227,18
277,14
236,11
286,07
128,03
114,99
141,96
217,92
311,88
147,84
-48,19
24,77
44,73
-134,31
104,66
251,62
-19,42
24,54
214,51
-23,53
-283,57
-122,61
30,36
41,32
81,28
-18,76
-163,79
-20,83
123,13
112,09
130,06
-98,98
-119,02
259,94
312,91
127,87
35,83
11,79
144,76
213,72
49,68
29,64
150,61
146,57
153,53
219,49
-10,54
-196,58
25,38
335,34
